Gene	Family
Soffic.08G0017370-8G	SET	OTR
Soffic.01G0046210-1A	TRAF	OTR
Soffic.09G0017840-9C	CPP	TFF
Soffic.02G0017660-2B	MYB	TFF
Soffic.09F0003130-9F	MYB	TFF
Soffic.03G0034210-3D	NAC	TFF
Soffic.03H0036800-3H	C2C2-GATA	TFF
Soffic.06G0015340-6A	Orphans	Orphans
Soffic.01F0036810-1F	C2C2-Dof	TFF
Soffic.03G0028310-3E	Orphans	Orphans
Soffic.03F0035520-3F	bHLH	TFF
Soffic.03G0041220-3E	Top	TFF
Soffic.04G0026110-4C	GNAT	OTR
Soffic.01G0032200-1C	MADS	TFF
Soffic.09G0018210-9B	Orphans	Orphans
Soffic.04F0006180-4F	zf-BED	TFF
Soffic.01C0027000-1C	AP2-EREBP	TFF
Soffic.01G0025490-1E	E2F-DP	TFF
Soffic.03G0012440-3B	Top	TFF
Soffic.02G0026690-2H	Orphans	Orphans
Soffic.03C0000560-3C	MYB	TFF
Soffic.04G0021260-4A	Orphans	Orphans
Soffic.02G0035170-2C	AP2-EREBP	TFF
Soffic.10G0017610-10C	GRAS	TFF
Soffic.07G0006690-7B	TRAF	OTR
Soffic.04G0017190-4A	AP2-EREBP	TFF
Soffic.03G0025990-3G	bHLH	TFF
Soffic.09G0013110-9D	Orphans	Orphans
Soffic.06G0010870-6E	MYB	TFF
Soffic.02D0000630-2D	FHA	TFF
Soffic.02G0037620-2A	OFP	TFF
Soffic.07G0010810-7A	C3H	TFF
Soffic.09G0006860-9A	MYB-related	TFF
Soffic.05G0014460-5C	RB	OTR
Soffic.07D0012780-7D	RWP-RK	TFF
Soffic.10G0016770-10F	FAR1	TFF
Soffic.10G0011010-10C	bZIP	TFF
Soffic.03G0035670-3E	C2H2	TFF
Soffic.02G0018250-2B	CCAAT	TFF
Soffic.04E0029460-4E	AP2-EREBP	TFF
Soffic.02G0033470-2D	Alfin-like	TFF
Soffic.01G0048220-1E	MYB	TFF
Soffic.03G0037050-3A	ARF	TFF
Soffic.07G0010280-7F	PAS	TFF
Soffic.05G0010260-5E	AP2-EREBP	TFF
Soffic.06E0012250-6E	GNAT	OTR
Soffic.01B0000290-1B	PHD	OTR
Soffic.05C0011670-5C	Sigma70-like	TFF
Soffic.07C0018440-7C	Orphans	Orphans
Soffic.10G0018710-10C	Orphans	Orphans
Soffic.06G0019260-6A	GRF	TFF
Soffic.05G0007600-5D	WRKY	TFF
Soffic.05G0005870-5C	C2C2-Dof	TFF
Soffic.01G0026780-1A	Tify	TFF
Soffic.04G0029600-4H	GRF	TFF
Soffic.05G0017880-5C	WRKY	TFF
Soffic.03G0001450-3D	SET	OTR
Soffic.02G0017080-2H	FAR1	TFF
Soffic.01H0023860-1H	AP2-EREBP	TFF
Soffic.05G0018390-5G	Orphans	Orphans
Soffic.07G0014320-7D	FAR1	TFF
Soffic.04G0011050-4B	MYB-related	TFF
Soffic.07C0006000-7C	HMG	OTR
Soffic.04G0028110-4G	Orphans	Orphans
Soffic.08G0018270-8C	TRAF	OTR
Soffic.02G0012130-2B	NAC	TFF
Soffic.04H0019820-4H	ABI3VP1	TFF
Soffic.03G0030740-3B	MYB	TFF
Soffic.10G0017670-10C	Orphans	Orphans
Soffic.04H0012830-4H	Orphans	Orphans
Soffic.10G0023520-10G	MYB-related	TFF
Soffic.05G0009000-5D	FAR1	TFF
Soffic.09G0012760-9A	VOZ	TFF
Soffic.10G0005680-10C	BBR/BPC	TFF
Soffic.03G0022190-3G	bHLH	TFF
Soffic.09G0018270-9B	Orphans	Orphans
Soffic.02G0018030-2G	Orphans	Orphans
Soffic.04E0022760-4E	C2C2-GATA	TFF
Soffic.01D0012030-1D	FHA	TFF
Soffic.03H0036740-3H	Top	TFF
Soffic.02G0026170-2E	Orphans	Orphans
Soffic.02G0030090-2D	bHLH	TFF
Soffic.03G0028370-3E	Orphans	Orphans
Soffic.01G0036490-1C	MYB-related	TFF
Soffic.06G0023020-6D	MYB	TFF
Soffic.01G0048870-1B	E2F-DP	TFF
Soffic.01G0052160-1C	bZIP	TFF
Soffic.09G0007540-9E	OFP	TFF
Soffic.07G0017910-7F	zf-BED	TFF
Soffic.09G0016600-9G	BSD	TFF
Soffic.06G0010640-6B	C2H2	TFF
Soffic.03G0023640-3B	ABI3VP1	TFF
Soffic.02G0003610-2A	Orphans	Orphans
Soffic.02B0027580-2B	CAMTA	TFF
Soffic.09G0009900-9F	FHA	TFF
Soffic.09G0003900-9G	MYB-related	TFF
Soffic.03H0010780-3H	BSD	TFF
Soffic.07G0009820-7B	MYB-related	TFF
Soffic.06G0000570-6C	C3H	TFF
Soffic.02G0021630-2F	C2H2	TFF
Soffic.08G0014950-8B	C2C2-YABBY	TFF
Soffic.01G0031430-1D	NAC	TFF
Soffic.05G0011600-5G	zf-BED	TFF
Soffic.01G0017950-1E	LIM	TFF
Soffic.10G0010930-10D	bZIP	TFF
Soffic.06G0023160-6D	C2C2-Dof	TFF
Soffic.07F0013680-7F	FAR1	TFF
Soffic.01G0021670-1G	C2H2	TFF
Soffic.02G0020950-2C	Orphans	Orphans
Soffic.03G0024690-3F	ABI3VP1	TFF
Soffic.02G0012340-2C	bZIP	TFF
Soffic.07G0016420-7B	bZIP	TFF
Soffic.04G0008600-4C	bHLH	TFF
Soffic.10G0002950-10F	zf-MIZ	OTR
Soffic.07G0004930-7G	FAR1	TFF
Soffic.10G0026050-10D	PHD	OTR
Soffic.09G0004970-9E	Orphans	Orphans
Soffic.04G0032850-4E	C2H2	TFF
Soffic.04G0002820-4H	SBP	TFF
Soffic.01G0013850-1H	AUX/IAA	OTR
Soffic.01H0036040-1H	bZIP	TFF
Soffic.08G0018340-8A	bHLH	TFF
Soffic.03G0028450-3F	Top	TFF
Soffic.02C0003950-2C	FAR1	TFF
Soffic.01G0052020-1C	OFP	TFF
Soffic.09G0023720-9F	OFP	TFF
Soffic.03G0032790-3G	Alfin-like	TFF
Soffic.06G0012070-6B	RWP-RK	TFF
Soffic.02G0023300-2D	bHLH	TFF
Soffic.07G0006070-7G	CCAAT	TFF
Soffic.07G0013960-7D	zf-A20	TFF
Soffic.03G0033470-3A	mTERF	OTR
Soffic.10G0019480-10G	AP2-EREBP	TFF
Soffic.03G0032030-3D	MYB-related	TFF
Soffic.01G0032610-1B	TIG	TFF
Soffic.06B0015870-6B	AP2-EREBP	TFF
Soffic.07G0006660-7D	TRAF	OTR
Soffic.05F0004280-5F	NAC	TFF
Soffic.01G0034360-1C	CCAAT	TFF
Soffic.03F0009640-3F	C3H	TFF
Soffic.07G0017590-7A	PAS	TFF
Soffic.02G0024120-2G	MYB	TFF
Soffic.03E0014660-3E	Orphans	Orphans
Soffic.01G0042570-1A	zf-BED	TFF
Soffic.10G0024460-10B	NAC	TFF
Soffic.01F0043840-1F	AP2-EREBP	TFF
Soffic.02G0037880-2D	C2C2-Dof	TFF
Soffic.10G0020350-10D	MYB-related	TFF
Soffic.01G0004220-1A	TFIIS	TFF
Soffic.05G0009310-5G	WRKY	TFF
Soffic.05G0020580-5H	C2H2	TFF
Soffic.01G0008770-1A	MYB-related	TFF
Soffic.01G0038950-1C	MYB-related	TFF
Soffic.02F0034720-2F	SART-1	OTR
Soffic.06G0011360-6H	Top	TFF
Soffic.08G0008500-8H	C3H	TFF
Soffic.08G0006020-8F	bHLH	TFF
Soffic.02G0039280-2H	E2F-DP	TFF
Soffic.03G0017990-3C	mTERF	OTR
Soffic.04G0031980-4G	AP2-EREBP	TFF
Soffic.03G0002900-3F	Orphans	Orphans
Soffic.04E0022090-4E	AP2-EREBP	TFF
Soffic.10G0012620-10C	Orphans	Orphans
Soffic.06C0007990-6C	MADS	TFF
Soffic.03G0017590-3C	HSF	TFF
Soffic.02G0039140-2B	C2C2-Dof	TFF
Soffic.01G0004570-1H	bHLH	TFF
Soffic.03G0010870-3C	NAC	TFF
Soffic.02G0034500-2B	Orphans	Orphans
Soffic.03G0029120-3B	WRKY	TFF
Soffic.01G0027630-1G	MYB-related	TFF
Soffic.04G0010630-4G	NAC	TFF
Soffic.06F0018110-6F	AP2-EREBP	TFF
Soffic.06G0000740-6G	TRAF	OTR
Soffic.01G0015010-1C	GRF	TFF
Soffic.01B0024060-1B	Tify	TFF
Soffic.07G0000370-7G	bHLH	TFF
Soffic.03G0004150-3A	Orphans	Orphans
Soffic.01G0048480-1A	AP2-EREBP	TFF
Soffic.04G0030260-4D	MYB-related	TFF
Soffic.07G0013530-7G	Jumonji	OTR
Soffic.02G0020700-2H	bHLH	TFF
Soffic.10G0020170-10E	MYB-related	TFF
Soffic.01G0011740-1D	C2C2-GATA	TFF
Soffic.01G0013320-1H	CCAAT	TFF
Soffic.06G0009370-6H	WRKY	TFF
Soffic.07G0011200-7G	mTERF	OTR
Soffic.01G0030740-1D	Orphans	Orphans
Soffic.01G0017150-1D	WRKY	TFF
Soffic.03G0003220-3F	MYB-related	TFF
Soffic.01G0018040-1D	MYB-related	TFF
Soffic.03G0009340-3E	C3H	TFF
Soffic.10G0017240-10B	bHLH	TFF
Soffic.09F0002640-9F	Orphans	Orphans
Soffic.06F0008380-6F	GRAS	TFF
Soffic.03G0031960-3E	Orphans	Orphans
Soffic.07C0004170-7C	bZIP	TFF
Soffic.02H0026190-2H	GRAS	TFF
Soffic.03G0008070-3A	zf-BED	TFF
Soffic.06G0018290-6A	MYB-related	TFF
Soffic.09G0014650-9A	bZIP	TFF
Soffic.06G0016890-6B	RWP-RK	TFF
Soffic.01G0017730-1F	Orphans	Orphans
Soffic.01G0030830-1E	bHLH	TFF
Soffic.02G0021800-2B	zf-A20	TFF
Soffic.07G0001800-7H	Orphans	Orphans
Soffic.08F0006750-8F	zf-HD	TFF
Soffic.06G0008750-6F	Orphans	Orphans
Soffic.10G0004830-10G	MYB-related	TFF
Soffic.02G0005820-2F	FHA	TFF
Soffic.10G0022000-10F	MYB-related	TFF
Soffic.01G0051200-1B	HB	TFF
Soffic.02G0017770-2G	bHLH	TFF
Soffic.08G0006230-8D	AP2-EREBP	TFF
Soffic.01G0036550-1G	bZIP	TFF
Soffic.02H0011180-2H	Orphans	Orphans
Soffic.10G0000580-10G	ABI3VP1	TFF
Soffic.01G0047880-1A	Orphans	Orphans
Soffic.02G0025450-2A	AUX/IAA	OTR
Soffic.07G0016640-7H	FAR1	TFF
Soffic.04G0016190-4F	SET	OTR
Soffic.07G0008710-7B	TUB	TFF
Soffic.02G0036390-2C	bHLH	TFF
Soffic.01G0025100-1C	Orphans	Orphans
Soffic.04H0018770-4H	MADS	TFF
Soffic.03G0017640-3C	bHLH	TFF
Soffic.05G0009170-5A	WRKY	TFF
Soffic.07G0007090-7G	FAR1	TFF
Soffic.09G0018010-9E	AP2-EREBP	TFF
Soffic.01H0033710-1H	Orphans	Orphans
Soffic.01G0004590-1A	bZIP	TFF
Soffic.02G0020150-2E	WRKY	TFF
Soffic.07G0006780-7F	ABI3VP1	TFF
Soffic.01G0005670-1G	bHLH	TFF
Soffic.08E0004720-8E	TUB	TFF
Soffic.06G0009050-6H	GNAT	OTR
Soffic.07B0004770-7B	MYB	TFF
Soffic.07G0006820-7G	TRAF	OTR
Soffic.01G0047210-1F	bZIP	TFF
Soffic.05G0001110-5A	TRAF	OTR
Soffic.01G0034980-1E	FAR1	TFF
Soffic.03G0036500-3B	RWP-RK	TFF
Soffic.07H0002680-7H	TRAF	OTR
Soffic.01E0019100-1E	TRAF	OTR
Soffic.07G0021250-7A	MYB	TFF
Soffic.04G0009270-4C	bZIP	TFF
Soffic.09H0008770-9H	bHLH	TFF
Soffic.03G0026030-3D	AP2-EREBP	TFF
Soffic.05G0010120-5B	AP2-EREBP	TFF
Soffic.02G0006150-2A	SAP	TFF
Soffic.03G0012390-3D	MYB	TFF
Soffic.05G0006260-5C	FHA	TFF
Soffic.06G0019470-6C	TRAF	OTR
Soffic.07G0000110-7A	Top	TFF
Soffic.02F0000310-2F	TRAF	OTR
Soffic.07G0007840-7E	SET	OTR
Soffic.03E0023910-3E	MYB	TFF
Soffic.02G0032320-2D	GRAS	TFF
Soffic.02H0028460-2H	bHLH	TFF
Soffic.04G0016050-4G	GRF	TFF
Soffic.01G0034440-1C	MYB	TFF
Soffic.10F0003610-10F	MYB-related	TFF
Soffic.03G0028290-3E	Top	TFF
Soffic.04G0018060-4E	mTERF	OTR
Soffic.02G0003850-2D	HB	TFF
Soffic.03G0002700-3G	MYB-related	TFF
Soffic.09F0001840-9F	FAR1	TFF
Soffic.04H0005930-4H	WRKY	TFF
Soffic.10F0001450-10F	HSF	TFF
Soffic.05H0006070-5H	AP2-EREBP	TFF
Soffic.01G0001350-1A	CCAAT	TFF
Soffic.04G0030250-4E	zf-C5HC2	TFF
Soffic.09G0022100-9F	C2C2-GATA	TFF
Soffic.01D0045350-1D	Orphans	Orphans
Soffic.02G0030760-2C	GRF	TFF
Soffic.02H0003190-2H	TRAF	OTR
Soffic.02E0037360-2E	MYB	TFF
Soffic.03G0015980-3B	bHLH	TFF
Soffic.02G0031330-2D	AP2-EREBP	TFF
Soffic.01G0007110-1E	TCP	TFF
Soffic.09G0007140-9C	C2H2	TFF
Soffic.03H0037450-3H	CCAAT	TFF
Soffic.03H0019900-3H	WRKY	TFF
Soffic.03G0027540-3D	SET	OTR
Soffic.01E0021350-1E	SET	OTR
Soffic.07F0000290-7F	AUX/IAA	OTR
Soffic.08G0002930-8C	WRKY	TFF
Soffic.08G0002090-8F	SET	OTR
Soffic.02E0028930-2E	bHLH	TFF
Soffic.03A0022040-3A	BES1	TFF
Soffic.06G0019360-6F	CSD	TFF
Soffic.10G0007270-10G	GeBP	TFF
Soffic.07G0018250-7B	TRAF	OTR
Soffic.02G0020020-2C	GeBP	TFF
Soffic.01H0023110-1H	Tify	TFF
Soffic.08G0013890-8C	MYB-related	TFF
Soffic.07D0014900-7D	bHLH	TFF
Soffic.07G0007760-7G	ABI3VP1	TFF
Soffic.03G0012770-3E	Top	TFF
Soffic.05G0001880-5G	zf-HD	TFF
Soffic.06G0019040-6E	Orphans	Orphans
Soffic.05G0003130-5B	zf-BED	TFF
Soffic.07G0013950-7E	bZIP	TFF
Soffic.04G0017390-4G	E2F-DP	TFF
Soffic.08H0003510-8H	MED26	OTR
Soffic.04D0028560-4D	NAC	TFF
Soffic.09F0024600-9F	C3H	TFF
Soffic.01G0053770-1A	Top	TFF
Soffic.04C0022750-4C	Orphans	Orphans
Soffic.07G0004200-7H	AP2-EREBP	TFF
Soffic.03G0018570-3G	Top	TFF
Soffic.01E0013200-1E	CCAAT	TFF
Soffic.09G0021880-9H	Orphans	Orphans
Soffic.02H0006700-2H	GNAT	OTR
Soffic.04H0026990-4H	mTERF	OTR
Soffic.06G0012740-6H	ARF	TFF
Soffic.02G0016790-2G	Jumonji	OTR
Soffic.01F0017680-1F	ARID	OTR
Soffic.04H0026590-4H	E2F-DP	TFF
Soffic.04G0023870-4A	C2C2-Dof	TFF
Soffic.08G0013650-8F	TAZ	TFF
Soffic.10G0000800-10D	ABI3VP1	TFF
Soffic.07G0012490-7B	GeBP	TFF
Soffic.04G0027640-4E	AP2-EREBP	TFF
Soffic.08G0000940-8C	TRAF	OTR
Soffic.01G0024510-1B	AP2-EREBP	TFF
Soffic.07G0013960-7C	AP2-EREBP	TFF
Soffic.04F0032830-4F	C2H2	TFF
Soffic.08E0016700-8E	TCP	TFF
Soffic.04G0019370-4B	NAC	TFF
Soffic.04G0018520-4D	DDT	OTR
Soffic.01G0001760-1H	FAR1	TFF
Soffic.07G0010280-7H	bHLH	TFF
Soffic.09G0010610-9C	bZIP	TFF
Soffic.06G0012350-6B	Orphans	Orphans
Soffic.03G0030350-3F	AP2-EREBP	TFF
Soffic.03G0025770-3A	ARF	TFF
Soffic.06G0001920-6F	C2H2	TFF
Soffic.01G0032730-1C	AP2-EREBP	TFF
Soffic.01G0030970-1G	PHD	OTR
Soffic.01E0012920-1E	bHLH	TFF
Soffic.07G0022210-7D	bHLH	TFF
Soffic.07G0021010-7F	bZIP	TFF
Soffic.04G0030090-4E	C2C2-GATA	TFF
Soffic.09G0013830-9G	MYB-related	TFF
Soffic.10G0020630-10D	TRAF	OTR
Soffic.05G0006310-5B	zf-BED	TFF
Soffic.08H0006660-8H	Orphans	Orphans
Soffic.03G0021750-3E	NAC	TFF
Soffic.07C0017700-7C	MADS	TFF
Soffic.09D0023350-9D	bHLH	TFF
Soffic.01G0015600-1E	WRKY	TFF
Soffic.07G0013300-7A	MYB	TFF
Soffic.03G0034270-3C	TAZ	TFF
Soffic.03E0036470-3E	ARR-B	TFF
Soffic.03H0030130-3H	WRKY	TFF
Soffic.07G0017220-7A	bHLH	TFF
Soffic.09G0008790-9E	AP2-EREBP	TFF
Soffic.09G0004860-9D	Alfin-like	TFF
Soffic.01G0032420-1C	HB	TFF
Soffic.07G0015100-7B	SET	OTR
Soffic.01G0008680-1B	Orphans	Orphans
Soffic.02G0024670-2C	AP2-EREBP	TFF
Soffic.07G0005980-7H	WRKY	TFF
Soffic.01G0002460-1H	FAR1	TFF
Soffic.01G0008530-1B	MYB-related	TFF
Soffic.02G0025980-2B	C2H2	TFF
Soffic.02D0026130-2D	MADS	TFF
Soffic.05G0020740-5B	C2H2	TFF
Soffic.03G0038340-3G	Orphans	Orphans
Soffic.04G0001180-4B	zf-BED	TFF
Soffic.02G0011680-2F	FHA	TFF
Soffic.04H0012620-4H	C2H2	TFF
Soffic.08D0000750-8D	Orphans	Orphans
Soffic.03G0018850-3G	MADS	TFF
Soffic.04G0014000-4A	HSF	TFF
Soffic.10G0024240-10D	SRS	TFF
Soffic.06G0016480-6H	OFP	TFF
Soffic.03G0020330-3D	HSF	TFF
Soffic.08G0005500-8C	MYB	TFF
Soffic.01G0047050-1A	GNAT	OTR
Soffic.03D0002540-3D	BES1	TFF
Soffic.01G0019850-1G	bHLH	TFF
Soffic.06H0022240-6H	ARF	TFF
Soffic.03G0025340-3E	FAR1	TFF
Soffic.01G0013140-1E	MYB-related	TFF
Soffic.01G0022340-1B	Orphans	Orphans
Soffic.02H0027110-2H	Orphans	Orphans
Soffic.10G0022550-10A	SRS	TFF
Soffic.07E0017420-7E	NAC	TFF
Soffic.08H0003970-8H	OFP	TFF
Soffic.04G0005620-4B	Orphans	Orphans
Soffic.06G0018310-6A	Orphans	Orphans
Soffic.06G0018740-6E	MADS	TFF
Soffic.07G0020020-7D	TRAF	OTR
Soffic.10G0016300-10E	FAR1	TFF
Soffic.10G0010700-10C	zf-BED	TFF
Soffic.04G0005360-4H	SBP	TFF
Soffic.01G0052650-1A	Orphans	Orphans
Soffic.05G0022220-5F	C2H2	TFF
Soffic.10G0017200-10E	zf-A20	TFF
Soffic.03G0033840-3G	TAZ	TFF
Soffic.08G0002580-8A	MYB	TFF
Soffic.10G0014400-10C	Orphans	Orphans
Soffic.01G0025150-1G	GRAS	TFF
Soffic.08F0010760-8F	Orphans	Orphans
Soffic.07G0011760-7D	NAC	TFF
Soffic.09G0012780-9G	AP2-EREBP	TFF
Soffic.08G0002630-8A	zf-HD	TFF
Soffic.07D0010060-7D	Orphans	Orphans
Soffic.10G0023880-10H	PHD	OTR
Soffic.08G0005490-8C	MYB	TFF
Soffic.01G0012470-1H	GNAT	OTR
Soffic.03G0012710-3E	Top	TFF
Soffic.06G0016080-6E	AP2-EREBP	TFF
Soffic.02G0021580-2H	bHLH	TFF
Soffic.04F0015430-4F	AP2-EREBP	TFF
Soffic.10D0004670-10D	Orphans	Orphans
Soffic.06C0022470-6C	MED7	OTR
Soffic.01E0005010-1E	bHLH	TFF
Soffic.08D0005570-8D	MYB	TFF
Soffic.06G0017340-6G	C2H2	TFF
Soffic.03G0002250-3E	MADS	TFF
Soffic.03G0015010-3B	MYB	TFF
Soffic.04G0020590-4B	ABI3VP1	TFF
Soffic.07G0020380-7D	AP2-EREBP	TFF
Soffic.10G0010060-10G	zf-BED	TFF
Soffic.02G0024610-2C	AP2-EREBP	TFF
Soffic.03F0021200-3F	bZIP	TFF
Soffic.09G0020970-9D	WRKY	TFF
Soffic.10G0011810-10B	PHD	OTR
Soffic.09G0009900-9H	MYB	TFF
Soffic.03G0022310-3F	NAC	TFF
Soffic.04G0002040-4C	BES1	TFF
Soffic.08G0014990-8E	LIM	TFF
Soffic.04G0027000-4F	NAC	TFF
Soffic.07G0013810-7E	FAR1	TFF
Soffic.09G0011480-9G	AP2-EREBP	TFF
Soffic.08G0007160-8A	bHLH	TFF
Soffic.10G0015480-10D	HB	TFF
Soffic.09G0002790-9H	HB	TFF
Soffic.01G0025010-1A	TRAF	OTR
Soffic.02D0033590-2D	GRAS	TFF
Soffic.01H0006860-1H	AP2-EREBP	TFF
Soffic.01G0054090-1A	NAC	TFF
Soffic.04G0029890-4G	bZIP	TFF
Soffic.02F0000920-2F	WRKY	TFF
Soffic.02E0013850-2E	WRKY	TFF
Soffic.07G0017510-7H	SWI/SNF-BAF60b	OTR
Soffic.10G0016360-10G	FAR1	TFF
Soffic.01F0001960-1F	zf-BED	TFF
Soffic.07G0003610-7A	bHLH	TFF
Soffic.06H0012050-6H	MYB	TFF
Soffic.09G0013890-9B	MADS	TFF
Soffic.10B0020780-10B	ARF	TFF
Soffic.05G0019020-5A	GRAS	TFF
Soffic.06G0019410-6C	TRAF	OTR
Soffic.06G0020780-6F	SBP	TFF
Soffic.03G0026990-3H	SET	OTR
Soffic.03G0011630-3H	AUX/IAA	OTR
Soffic.02G0031950-2A	WRKY	TFF
Soffic.03H0019490-3H	MYB-related	TFF
Soffic.01G0046370-1F	MYB-related	TFF
Soffic.03G0011580-3H	bHLH	TFF
Soffic.06G0005410-6A	bHLH	TFF
Soffic.01G0029790-1C	PHD	OTR
Soffic.01G0047270-1F	OFP	TFF
Soffic.01G0004140-1E	Orphans	Orphans
Soffic.03G0025120-3F	OFP	TFF
Soffic.02G0024220-2H	SRS	TFF
Soffic.02G0031550-2A	MADS	TFF
Soffic.03G0016670-3A	WRKY	TFF
Soffic.09G0008460-9H	C2H2	TFF
Soffic.01F0017100-1F	Top	TFF
Soffic.10G0025090-10E	bZIP	TFF
Soffic.02G0001270-2E	WRKY	TFF
Soffic.02D0006880-2D	HSF	TFF
Soffic.04G0010960-4A	MYB-related	TFF
Soffic.07G0018790-7D	SBP	TFF
Soffic.07H0005130-7H	CCAAT	TFF
Soffic.06G0017190-6C	C2H2	TFF
Soffic.05G0010090-5D	Sigma70-like	TFF
Soffic.10G0020800-10H	Orphans	Orphans
Soffic.08G0017720-8F	TRAF	OTR
Soffic.06G0021750-6C	AUX/IAA	OTR
Soffic.09G0020540-9F	WRKY	TFF
Soffic.04G0007000-4B	C3H	TFF
Soffic.02G0031870-2A	GRAS	TFF
Soffic.04G0013550-4D	MADS	TFF
Soffic.04H0008760-4H	HB	TFF
Soffic.06G0008810-6G	FAR1	TFF
Soffic.05G0002220-5B	WRKY	TFF
Soffic.03G0035720-3F	TRAF	OTR
Soffic.02G0011100-2F	AP2-EREBP	TFF
Soffic.09G0008830-9A	FAR1	TFF
Soffic.03G0023680-3G	OFP	TFF
Soffic.08G0016110-8H	C2H2	TFF
Soffic.02G0019760-2C	PHD	OTR
Soffic.01G0026700-1E	TRAF	OTR
Soffic.05G0013410-5D	ARF	TFF
Soffic.09H0012130-9H	GRAS	TFF
Soffic.01G0035230-1D	mTERF	OTR
Soffic.09G0015750-9A	MYB	TFF
Soffic.03G0023150-3C	MYB	TFF
Soffic.08G0011210-8B	GRAS	TFF
Soffic.01G0015350-1C	MYB-related	TFF
Soffic.08E0005830-8E	NAC	TFF
Soffic.03D0004520-3D	bZIP	TFF
Soffic.06G0009450-6E	Orphans	Orphans
Soffic.07B0014760-7B	bZIP	TFF
Soffic.04F0011700-4F	Orphans	Orphans
Soffic.05G0005160-5C	C2C2-Dof	TFF
Soffic.03H0033070-3H	C2C2-Dof	TFF
Soffic.08G0000710-8G	Orphans	Orphans
Soffic.08D0005080-8D	MYB-related	TFF
Soffic.07G0007670-7B	Orphans	Orphans
Soffic.01G0027300-1C	Orphans	Orphans
Soffic.08G0014190-8D	AP2-EREBP	TFF
Soffic.07G0003690-7F	Top	TFF
Soffic.01G0049720-1B	Orphans	Orphans
Soffic.03G0019040-3C	Top	TFF
Soffic.05G0021560-5E	C2H2	TFF
Soffic.01G0040980-1F	ABI3VP1	TFF
Soffic.01H0007720-1H	WRKY	TFF
Soffic.02G0029470-2E	MYB	TFF
Soffic.10G0006670-10E	ARF	TFF
Soffic.01G0031480-1A	Orphans	Orphans
Soffic.03G0001990-3G	Orphans	Orphans
Soffic.01B0006980-1B	SWI/SNF-BAF60b	OTR
Soffic.05G0005150-5E	NAC	TFF
Soffic.07G0019060-7B	AP2-EREBP	TFF
Soffic.05G0005840-5F	NAC	TFF
Soffic.10G0006310-10G	bHLH	TFF
Soffic.02G0009820-2B	CCAAT	TFF
Soffic.02D0007390-2D	bHLH	TFF
Soffic.10G0014500-10H	Orphans	Orphans
Soffic.06G0026050-6G	FAR1	TFF
Soffic.04G0011130-4H	WRKY	TFF
Soffic.01G0035160-1F	PHD	OTR
Soffic.05G0002640-5B	C3H	TFF
Soffic.09H0017450-9H	Orphans	Orphans
Soffic.03G0006010-3B	zf-fF-X1	TFF
Soffic.02H0031800-2H	C2H2	TFF
Soffic.09G0001890-9B	FAR1	TFF
Soffic.03G0011570-3A	MYB	TFF
Soffic.02G0022330-2A	CCAAT	TFF
Soffic.01G0016760-1B	Orphans	Orphans
Soffic.01G0012870-1B	FAR1	TFF
Soffic.03G0029080-3D	bZIP	TFF
Soffic.01E0048880-1E	AP2-EREBP	TFF
Soffic.07G0000180-7H	SWI/SNF-SWI3	OTR
Soffic.07G0011320-7C	SET	OTR
Soffic.03G0009300-3C	bHLH	TFF
Soffic.10G0014850-10A	MBF1	OTR
Soffic.01G0035170-1G	FAR1	TFF
Soffic.07G0003090-7D	ABI3VP1	TFF
Soffic.09G0004370-9B	TUB	TFF
Soffic.07G0013070-7B	MYB	TFF
Soffic.01G0007930-1F	C2C2-Dof	TFF
Soffic.05H0020480-5H	GRAS	TFF
Soffic.02G0032200-2G	C2H2	TFF
Soffic.04H0007450-4H	AP2-EREBP	TFF
Soffic.04B0013950-4B	TRAF	OTR
Soffic.10G0016700-10D	FAR1	TFF
Soffic.01D0041420-1D	LIM	TFF
Soffic.05F0011430-5F	Orphans	Orphans
Soffic.03G0025070-3G	C2C2-Dof	TFF
Soffic.10G0017540-10A	HB	TFF
Soffic.01G0052210-1D	FHA	TFF
Soffic.06H0017760-6H	WRKY	TFF
Soffic.08G0014350-8E	C2H2	TFF
Soffic.01H0044780-1H	C2C2-Dof	TFF
Soffic.09G0006410-9D	Orphans	Orphans
Soffic.09G0003770-9E	Top	TFF
Soffic.07G0010460-7D	MBF1	OTR
Soffic.04G0010400-4G	MYB	TFF
Soffic.10G0019290-10D	NAC	TFF
Soffic.09G0016460-9D	GRAS	TFF
Soffic.04G0033910-4A	Orphans	Orphans
Soffic.03G0010210-3C	GeBP	TFF
Soffic.01G0014770-1H	MYB-related	TFF
Soffic.01G0048500-1A	AP2-EREBP	TFF
Soffic.10F0022650-10F	SRS	TFF
Soffic.09G0022850-9D	MYB-related	TFF
Soffic.03E0002950-3E	C2C2-Dof	TFF
Soffic.08G0003210-8B	SAP	TFF
Soffic.04G0011280-4B	HMG	OTR
Soffic.01C0000980-1C	C3H	TFF
Soffic.06G0016130-6F	bHLH	TFF
Soffic.03G0012700-3F	Orphans	Orphans
Soffic.07C0009860-7C	mTERF	OTR
Soffic.09G0012670-9C	SBP	TFF
Soffic.09G0009860-9D	FAR1	TFF
Soffic.04H0002140-4H	SWI/SNF-BAF60b	OTR
Soffic.03G0022950-3A	WRKY	TFF
Soffic.05G0008290-5A	PHD	OTR
